Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active,User_Attention,Trust Factor,
17:15:50,1343,70,39,51,0,2,1,
17:15:51,1344,70,42,51,0,2,1,
17:15:52,1345,70,43,51,0,2,1,
17:15:53,1346,70,41,51,0,2,1,
17:15:54,1347,70,39,51,0,2,1,
17:15:55,1348,70,38,51,0,2,1,
17:15:56,1349,70,39,51,0,2,1,
17:15:57,1350,70,43,51,0,2,1,
17:15:58,1351,70,38,51,0,2,1,
17:15:59,1352,70,40,51,0,2,1,
17:16:00,1353,70,37,51,0,2,1,
17:16:01,1354,70,40,51,0,2,1,
17:16:02,1355,70,36,51,0,2,1,
17:16:03,1356,70,38,51,0,2,1,
17:16:04,1357,70,43,51,0,2,1,
17:16:05,1358,70,42,51,0,2,1,
17:16:06,1359,70,41,51,0,2,1,
17:16:07,1360,70,44,51,0,2,1,
17:16:08,1361,70,42,51,0,2,1,
17:16:09,1362,70,42,51,0,2,1,
17:16:10,1363,70,41,51,0,2,1,
17:16:11,1364,70,40,51,0,2,1,
17:16:12,1365,70,42,51,0,2,1,
17:16:13,1366,70,40,51,0,2,1,
17:16:14,1367,70,40,51,0,2,1,
17:16:15,1368,70,38,51,0,2,1,
17:16:16,1369,70,41,51,0,2,1,
17:16:17,1370,70,40,51,0,2,1,
17:16:18,1371,70,40,51,0,2,1,
17:16:19,1372,70,39,51,0,2,1,
17:16:20,1373,77,39,51,0,2,1,
17:16:21,1374,77,41,51,0,2,1,
17:16:22,1375,77,39,51,0,2,1,
17:16:23,1376,77,42,51,0,2,1,
17:16:24,1377,77,42,51,0,2,1,
17:16:25,1378,77,42,51,0,2,1,
17:16:26,1379,77,41,51,0,2,1,
17:16:27,1380,77,40,51,0,2,1,
17:16:28,1381,76,41,51,0,2,1,
17:16:29,1382,76,42,51,0,2,1,
17:16:30,1383,76,46,51,0,2,1,
17:16:31,1384,76,41,51,0,2,1,
17:16:32,1385,76,42,51,0,2,1,
17:16:33,1386,76,42,51,0,2,1,
17:16:34,1387,76,40,51,0,2,1,
17:16:35,1388,76,42,51,0,2,1,
17:16:36,1389,76,41,51,0,2,1,
17:16:37,1390,76,40,51,0,2,1,
17:16:38,1391,76,44,51,0,2,1,
17:16:39,1392,76,43,51,0,2,1,
17:16:40,1393,77,43,51,0,2,1,
17:16:41,1394,77,45,51,0,2,1,
17:16:42,1395,77,44,51,0,2,1,
17:16:43,1396,77,46,51,0,2,1,
17:16:44,1397,77,44,51,0,2,1,
17:16:45,1398,77,45,51,0,2,1,
17:16:46,1399,77,45,51,0,2,1,
17:16:47,1400,77,41,51,0,2,1,
17:16:48,1401,73,44,51,0,2,1,
17:16:49,1402,73,43,51,0,2,1,
17:16:50,1403,73,34,51,0,2,1,
17:16:51,1404,73,35,51,0,2,1,
17:16:52,1405,73,51,51,0,2,1,
17:16:53,1406,73,37,51,0,2,1,
17:16:54,1407,73,35,51,0,2,1,
17:16:55,1408,73,36,51,0,2,1,
17:16:56,1409,73,35,51,0,2,1,
17:16:57,1410,73,33,51,0,2,1,
17:16:58,1411,73,34,51,0,2,1,
17:16:59,1412,73,35,51,0,2,1,
17:17:00,1413,73,53,51,0,2,1,
17:17:01,1414,73,41,51,0,2,1,
17:17:02,1415,73,41,51,0,2,1,
17:17:03,1416,73,32,51,0,2,1,

