HEART RATE DATE/TIME,VALUE
 08:01:00 PM,72
 08:01:03 PM,72
 08:01:06 PM,72
 08:01:08 PM,72
 08:01:09 PM,71
 08:01:10 PM,71
 08:01:13 PM,71
 08:01:15 PM,69
 08:01:16 PM,68
 08:01:17 PM,67
 08:01:20 PM,66
 08:01:23 PM,66
 08:01:30 PM,70
 08:01:33 PM,70
 08:01:36 PM,70
 08:01:39 PM,70
 08:01:40 PM,73
 08:01:43 PM,73
 08:01:46 PM,73
 08:01:48 PM,70
 08:01:50 PM,70
 08:01:53 PM,70
 08:01:54 PM,70
 08:01:56 PM,69
 08:01:57 PM,68
 08:02:00 PM,68
 08:02:03 PM,68
 08:02:06 PM,68
 08:02:09 PM,68
 08:02:12 PM,68
 08:02:15 PM,68
 08:02:18 PM,68
 08:02:21 PM,68
 08:02:24 PM,68
 08:02:27 PM,68
 08:02:30 PM,74
 08:02:33 PM,74
 08:02:36 PM,74
 08:02:39 PM,74
 08:02:40 PM,82
 08:02:43 PM,82
 08:02:46 PM,82
 08:02:49 PM,82
 08:02:50 PM,73
 08:02:53 PM,73
 08:02:56 PM,73
 08:02:59 PM,73
 08:03:00 PM,71
 08:03:03 PM,71
 08:03:06 PM,71
 08:03:09 PM,71
 08:03:10 PM,72
 08:03:13 PM,72
 08:03:16 PM,72
 08:03:19 PM,72
 08:03:20 PM,82
 08:03:23 PM,82
 08:03:26 PM,82
 08:03:29 PM,82
 08:03:30 PM,91
 08:03:33 PM,91
 08:03:36 PM,91
 08:03:39 PM,91
 08:03:40 PM,83
 08:03:43 PM,83
 08:03:46 PM,83
 08:03:49 PM,83
 08:03:50 PM,73
 08:03:53 PM,73
 08:03:54 PM,72
 08:03:57 PM,72
 08:04:00 PM,72
 08:04:01 PM,71
 08:04:04 PM,71
 08:04:07 PM,71
 08:04:10 PM,74
 08:04:13 PM,74
 08:04:16 PM,74
 08:04:19 PM,74
 08:04:20 PM,78
 08:04:23 PM,78
 08:04:26 PM,78
 08:04:29 PM,78
 08:04:30 PM,72
 08:04:33 PM,72
 08:04:36 PM,72
 08:04:39 PM,72
 08:04:40 PM,71
 08:04:43 PM,71
 08:04:50 PM,70
 08:04:53 PM,70
 08:04:56 PM,70
 08:04:59 PM,70
 08:05:00 PM,69
 08:05:03 PM,69
 08:05:06 PM,69
 08:05:09 PM,69
 08:05:10 PM,70
 08:05:13 PM,70
 08:05:16 PM,70
 08:05:19 PM,70
 08:05:20 PM,67
 08:05:23 PM,67
 08:05:26 PM,67
 08:05:29 PM,67
 08:05:30 PM,66
 08:05:33 PM,66
 08:05:36 PM,66
 08:05:39 PM,66
 08:05:42 PM,66
 08:05:45 PM,66
 08:05:48 PM,66
 08:05:50 PM,67
 08:05:53 PM,67
 08:05:56 PM,67
 08:05:59 PM,67
 08:06:00 PM,69
 08:06:03 PM,69
 08:06:06 PM,69
 08:06:09 PM,69
 08:06:12 PM,69
 08:06:15 PM,69
 08:06:18 PM,69
 08:06:20 PM,65
 08:06:23 PM,65
 08:06:26 PM,65
 08:06:29 PM,65
 08:06:32 PM,65
 08:06:35 PM,65
 08:06:38 PM,65
 08:06:40 PM,65
 08:06:43 PM,65
 08:06:46 PM,65
 08:06:49 PM,65
 08:06:50 PM,67
 08:06:53 PM,67
 08:06:56 PM,67
 08:06:59 PM,67
 08:07:00 PM,65
 08:07:03 PM,65
 08:07:06 PM,65
 08:07:09 PM,65
 08:07:10 PM,64
 08:07:20 PM,62
 08:07:23 PM,62
 08:07:26 PM,62
 08:07:29 PM,62
 08:07:30 PM,65
 08:07:33 PM,65
 08:07:36 PM,65
 08:07:39 PM,65
 08:07:40 PM,67
 08:07:43 PM,67
 08:07:46 PM,67
 08:07:49 PM,67
 08:07:50 PM,66
 08:07:53 PM,66
 08:07:56 PM,66
 08:07:59 PM,66
 08:08:00 PM,70
 08:08:03 PM,70
 08:08:06 PM,70
 08:08:09 PM,70
 08:08:12 PM,70
 08:08:15 PM,70
 08:08:18 PM,70
 08:08:20 PM,69
 08:08:23 PM,69
 08:08:26 PM,69
 08:08:29 PM,69
 08:08:30 PM,69
 08:08:33 PM,69
 08:08:36 PM,69
 08:08:39 PM,69
 08:08:40 PM,68
 08:08:43 PM,68
 08:08:46 PM,68
 08:08:48 PM,66
 08:08:51 PM,66
 08:08:53 PM,65
 08:08:56 PM,65
 08:08:59 PM,65
 08:09:00 PM,67
 08:09:03 PM,68
 08:09:06 PM,68
 08:09:09 PM,68
 08:09:12 PM,69
 08:09:15 PM,69
 08:09:18 PM,69
 08:09:21 PM,69
 08:09:24 PM,69
 08:09:27 PM,69
 08:09:30 PM,65
 08:09:33 PM,65
 08:09:36 PM,65
 08:09:39 PM,65
 08:09:40 PM,66
 08:09:50 PM,67
 08:09:53 PM,67
 08:09:56 PM,67
 08:09:59 PM,67
 08:10:00 PM,64
 08:10:03 PM,64
 08:10:06 PM,64
 08:10:09 PM,64
 08:10:10 PM,63
 08:10:13 PM,63
 08:10:16 PM,63
 08:10:19 PM,63
 08:10:20 PM,67
 08:10:23 PM,67
 08:10:26 PM,67
 08:10:29 PM,67
 08:10:30 PM,68
 08:10:31 PM,68
 08:10:34 PM,68
 08:10:37 PM,68
 08:10:40 PM,68
 08:10:43 PM,68
 08:10:46 PM,68
 08:10:49 PM,68
 08:10:50 PM,67
 08:10:53 PM,67
 08:10:56 PM,67
 08:11:00 PM,70
 08:11:03 PM,70
 08:11:06 PM,70
 08:11:09 PM,70
 08:11:10 PM,67
 08:11:13 PM,67
 08:11:16 PM,67
 08:11:19 PM,67
 08:11:20 PM,67
 08:11:23 PM,67
 08:11:26 PM,67
 08:11:29 PM,67
 08:11:30 PM,66
 08:11:33 PM,66
 08:11:36 PM,66
 08:11:39 PM,66
 08:11:40 PM,69
 08:11:43 PM,69
 08:11:46 PM,69
 08:11:49 PM,69
 08:11:50 PM,68
 08:11:53 PM,68
 08:11:56 PM,68
 08:11:59 PM,68
 08:12:02 PM,68
 08:12:05 PM,68
 08:12:08 PM,68
 08:12:09 PM,68
 08:12:12 PM,68
 08:12:15 PM,68
 08:12:16 PM,69
 08:12:19 PM,69
 08:12:20 PM,71
 08:12:23 PM,71
 08:12:26 PM,71
 08:12:29 PM,71
 08:12:30 PM,65
 08:12:33 PM,65
 08:12:36 PM,65
 08:12:39 PM,65
 08:12:40 PM,66
 08:12:43 PM,66
 08:12:46 PM,66
 08:12:49 PM,66
 08:12:50 PM,65
 08:12:53 PM,65
 08:12:56 PM,65
 08:12:59 PM,65
 08:13:02 PM,65
 08:13:05 PM,65
 08:13:08 PM,65
 08:13:11 PM,65
 08:13:14 PM,65
 08:13:17 PM,65
 08:13:20 PM,65
 08:13:23 PM,65
 08:13:26 PM,65
 08:13:29 PM,65
 08:13:30 PM,62
 08:13:33 PM,62
 08:13:36 PM,62
 08:13:39 PM,62
 08:13:42 PM,62
 08:13:45 PM,62
 08:13:48 PM,62
 08:13:50 PM,64
 08:13:53 PM,64
 08:13:56 PM,64
 08:13:59 PM,64
 08:14:00 PM,66
 08:14:03 PM,66
 08:14:06 PM,66
 08:14:09 PM,66
 08:14:12 PM,66
 08:14:15 PM,66
 08:14:18 PM,66
 08:14:20 PM,66
 08:14:23 PM,66
 08:14:26 PM,66
 08:14:29 PM,66
 08:14:30 PM,67
 08:14:40 PM,66
 08:14:43 PM,66
 08:14:46 PM,66
 08:14:49 PM,66
 08:14:50 PM,67
 08:14:53 PM,67
 08:14:56 PM,67
 08:14:59 PM,67
 08:15:00 PM,68
 08:15:03 PM,68
 08:15:06 PM,68
 08:15:09 PM,68
 08:15:10 PM,70
 08:15:13 PM,70
 08:15:16 PM,70
 08:15:19 PM,70
 08:15:20 PM,69
 08:15:23 PM,69
 08:15:26 PM,69
 08:15:29 PM,69
 08:15:30 PM,70
 08:15:33 PM,70
 08:15:36 PM,70
 08:15:39 PM,70
 08:15:40 PM,71
 08:15:43 PM,71
 08:15:46 PM,71
 08:15:50 PM,78
 08:15:53 PM,78
 08:15:54 PM,77
 08:15:57 PM,77
 08:16:00 PM,77
 08:16:03 PM,77
 08:16:06 PM,77
 08:16:09 PM,77
 08:16:10 PM,78
 08:16:13 PM,78
 08:16:16 PM,78
 08:16:19 PM,78
 08:16:20 PM,70
 08:16:23 PM,70
 08:16:26 PM,70
 08:16:29 PM,70
 08:16:30 PM,66
 08:16:33 PM,66
 08:16:36 PM,66
 08:16:39 PM,66
 08:16:40 PM,67
 08:16:43 PM,67
 08:16:46 PM,67
 08:16:49 PM,67
 08:16:50 PM,68
 08:16:53 PM,68
 08:16:56 PM,68
 08:17:00 PM,70
 08:17:03 PM,70
 08:17:06 PM,70
 08:17:09 PM,70
 08:17:10 PM,74
 08:17:13 PM,74
 08:17:16 PM,74
 08:17:19 PM,74
 08:17:20 PM,69
 08:17:23 PM,69
 08:17:26 PM,69
 08:17:29 PM,69
 08:17:32 PM,69
 08:17:35 PM,69
 08:17:38 PM,69
 08:17:40 PM,70
 08:17:43 PM,70
 08:17:46 PM,70
 08:17:49 PM,70
 08:17:52 PM,70
 08:17:55 PM,70
 08:17:58 PM,70
 08:18:00 PM,69
 08:18:03 PM,69
 08:18:06 PM,69
 08:18:09 PM,69
 08:18:10 PM,68
 08:18:20 PM,70
 08:18:23 PM,70
 08:18:26 PM,70
 08:18:29 PM,70
 08:18:30 PM,74
 08:18:33 PM,74
 08:18:36 PM,74
 08:18:39 PM,74
 08:18:42 PM,74
 08:18:45 PM,74
 08:18:48 PM,74
 08:18:50 PM,69
 08:18:53 PM,69
 08:18:56 PM,69
 08:18:59 PM,69
 08:19:00 PM,68
 08:19:03 PM,68
 08:19:06 PM,68
 08:19:09 PM,68
 08:19:10 PM,70
 08:19:13 PM,70
 08:19:16 PM,70
 08:19:19 PM,70
 08:19:20 PM,76
 08:19:23 PM,76
 08:19:26 PM,76
 08:19:29 PM,76
 08:19:30 PM,81
 08:19:33 PM,81
 08:19:36 PM,81
 08:19:39 PM,81
 08:19:40 PM,72
 08:19:43 PM,72
 08:19:46 PM,72
 08:19:49 PM,72
 08:19:50 PM,70
 08:19:53 PM,70
 08:19:56 PM,70
 08:19:59 PM,70
 08:20:02 PM,70
 08:20:05 PM,70
 08:20:08 PM,70
 08:20:11 PM,70
 08:20:14 PM,70
 08:20:17 PM,70
 08:20:20 PM,69
 08:20:23 PM,69
 08:20:26 PM,69
 08:20:29 PM,69
 08:20:32 PM,69
 08:20:35 PM,69
 08:20:38 PM,69
 08:20:40 PM,70
 08:20:50 PM,69
 08:20:53 PM,69
 08:20:56 PM,70
 08:20:59 PM,70
 08:21:02 PM,71
 08:21:05 PM,77
 08:21:08 PM,77
 08:21:10 PM,85
 08:21:13 PM,85
 08:21:16 PM,85
 08:21:19 PM,85
 08:21:20 PM,80
 08:21:23 PM,80
 08:21:26 PM,80
 08:21:29 PM,80
 08:21:30 PM,71
 08:21:33 PM,71
 08:21:36 PM,71
 08:21:39 PM,71
 08:21:40 PM,74
 08:21:43 PM,74
 08:21:46 PM,74
 08:21:49 PM,74
 08:21:50 PM,80
 08:21:53 PM,80
 08:22:00 PM,70
 08:22:03 PM,70
 08:22:06 PM,70
 08:22:09 PM,70
 08:22:10 PM,65
 08:22:13 PM,65
 08:22:16 PM,65
 08:22:19 PM,65
 08:22:20 PM,64
 08:22:23 PM,64
 08:22:26 PM,64
 08:22:29 PM,64
 08:22:30 PM,66
 08:22:33 PM,66
 08:22:36 PM,66
 08:22:39 PM,66
 08:22:40 PM,67
 08:22:43 PM,67
 08:22:46 PM,67
 08:22:49 PM,67
 08:22:50 PM,68
 08:22:53 PM,68
 08:22:56 PM,68
 08:22:59 PM,68
 08:23:00 PM,67
 08:23:03 PM,67
 08:23:06 PM,67
 08:23:10 PM,65
 08:23:13 PM,65
 08:23:16 PM,65
 08:23:19 PM,65
 08:23:20 PM,63
 08:23:23 PM,63
 08:23:26 PM,63
 08:23:29 PM,63
 08:23:32 PM,63
 08:23:35 PM,63
 08:23:38 PM,63
 08:23:40 PM,64
 08:23:43 PM,64
 08:23:46 PM,64
 08:23:49 PM,64
 08:23:50 PM,65
 08:23:53 PM,65
 08:23:56 PM,65
 08:23:59 PM,65
 08:24:00 PM,64
 08:24:03 PM,64
 08:24:06 PM,64
 08:24:09 PM,64
 08:24:10 PM,66
 08:24:13 PM,66
 08:24:16 PM,66
 08:24:19 PM,66
 08:24:20 PM,68
 08:24:23 PM,68
 08:24:26 PM,68
 08:24:29 PM,67
 08:24:32 PM,67
 08:24:35 PM,67
 08:24:38 PM,67
 08:24:40 PM,72
 08:24:43 PM,72
 08:24:46 PM,72
 08:24:49 PM,72
 08:24:50 PM,67
 08:24:53 PM,67
 08:24:56 PM,67
 08:24:59 PM,67
 08:25:00 PM,64
 08:25:03 PM,64
 08:25:06 PM,64
 08:25:09 PM,64
 08:25:10 PM,63
 08:25:13 PM,63
 08:25:16 PM,63
 08:25:19 PM,63
 08:25:20 PM,64
 08:25:23 PM,64
 08:25:26 PM,64
 08:25:29 PM,64
 08:25:30 PM,64
 08:25:33 PM,64
 08:25:36 PM,64
 08:25:39 PM,65
 08:25:42 PM,65
 08:25:45 PM,65
 08:25:46 PM,66
 08:25:47 PM,66
 08:25:48 PM,67
 08:25:50 PM,67
 08:25:53 PM,67
 08:25:56 PM,66
 08:25:59 PM,66
 08:26:02 PM,66
 08:26:05 PM,66
 08:26:08 PM,66
 08:26:10 PM,70
 08:26:13 PM,70
 08:26:16 PM,70
 08:26:19 PM,70
 08:26:20 PM,66
 08:26:23 PM,66
 08:26:26 PM,66
 08:26:29 PM,66
 08:26:30 PM,71
 08:26:32 PM,72
 08:26:35 PM,72
 08:26:36 PM,72
 08:26:38 PM,71
 08:26:41 PM,71
 08:26:44 PM,71
 08:26:47 PM,71
 08:26:50 PM,69
 08:26:53 PM,69
 08:26:56 PM,69
 08:26:59 PM,69
 08:27:00 PM,66
 08:27:03 PM,66
 08:27:06 PM,66
 08:27:09 PM,66
 08:27:12 PM,66
 08:27:15 PM,66
 08:27:18 PM,66
 08:27:20 PM,65
 08:27:23 PM,65
 08:27:26 PM,65
 08:27:29 PM,65
 08:27:32 PM,65
 08:27:33 PM,66
 08:27:36 PM,67
 08:27:39 PM,67
 08:27:40 PM,68
 08:27:43 PM,68
 08:27:46 PM,68
 08:27:50 PM,72
 08:27:53 PM,72
 08:27:56 PM,72
 08:27:59 PM,72
 08:28:00 PM,67
 08:28:03 PM,67
 08:28:06 PM,67
 08:28:09 PM,67
 08:28:10 PM,67
 08:28:13 PM,67
 08:28:16 PM,67
 08:28:19 PM,67
 08:28:20 PM,66
 08:28:23 PM,66
 08:28:26 PM,66
 08:28:29 PM,66
 08:28:30 PM,66
 08:28:33 PM,66
 08:28:36 PM,66
 08:28:39 PM,66
 08:28:40 PM,67
 08:28:43 PM,67
 08:28:46 PM,67
 08:28:49 PM,67
 08:28:50 PM,65
 08:28:53 PM,65
 08:28:56 PM,65
 08:29:00 PM,67
 08:29:03 PM,67
 08:29:06 PM,67
 08:29:09 PM,67
 08:29:12 PM,67
 08:29:15 PM,67
 08:29:18 PM,67
 08:29:20 PM,68
 08:29:23 PM,68
 08:29:26 PM,68
 08:29:29 PM,68
 08:29:30 PM,70
 08:29:33 PM,70
 08:29:36 PM,70
 08:29:39 PM,70
 08:29:42 PM,70
 08:29:45 PM,70
 08:29:48 PM,70
 08:29:51 PM,70
 08:29:53 PM,70
 08:29:56 PM,70
 08:29:59 PM,70
 08:30:01 PM,69
 08:30:04 PM,70
 08:30:07 PM,70
 08:30:10 PM,69
 08:30:13 PM,69
 08:30:20 PM,67
 08:30:23 PM,67
 08:30:26 PM,67
 08:30:27 PM,65
 08:30:28 PM,64
 08:30:31 PM,64
 08:30:34 PM,64
 08:30:37 PM,64
 08:30:40 PM,64
 08:30:43 PM,64
 08:30:46 PM,64
 08:30:49 PM,64
 08:30:50 PM,67
 08:30:53 PM,67
 08:30:56 PM,67
 08:30:59 PM,67
 08:31:00 PM,66
 08:31:03 PM,66
 08:31:06 PM,66
 08:31:09 PM,69
 08:31:12 PM,69
 08:31:15 PM,70
 08:31:17 PM,71
 08:31:20 PM,71
 08:31:23 PM,71
 08:31:26 PM,71
 08:31:29 PM,71
 08:31:30 PM,69
 08:31:33 PM,69
 08:31:36 PM,69
 08:31:39 PM,69
 08:31:40 PM,67
 08:31:43 PM,67
 08:31:46 PM,67
 08:31:49 PM,67
 08:31:50 PM,69
 08:31:53 PM,69
 08:31:56 PM,69
 08:31:59 PM,69
 08:32:02 PM,69
 08:32:05 PM,69
 08:32:08 PM,69
 08:32:10 PM,68
 08:32:13 PM,68
 08:32:16 PM,67
 08:32:19 PM,67
 08:32:22 PM,67
 08:32:25 PM,68
 08:32:28 PM,68
 08:32:30 PM,71
 08:32:33 PM,71
 08:32:36 PM,71
 08:32:39 PM,71
 08:32:40 PM,67
 08:32:50 PM,67
 08:32:53 PM,67
 08:32:55 PM,68
 08:32:58 PM,69
 08:33:00 PM,70
 08:33:02 PM,71
 08:33:05 PM,71
 08:33:08 PM,71
 08:33:10 PM,74
 08:33:13 PM,74
 08:33:16 PM,74
 08:33:19 PM,74
 08:33:20 PM,77
 08:33:22 PM,77
 08:33:24 PM,77
 08:33:25 PM,76
 08:33:28 PM,76
 08:33:30 PM,75
 08:33:31 PM,74
 08:33:34 PM,74
 08:33:37 PM,74
 08:33:40 PM,71
 08:33:43 PM,71
 08:33:46 PM,71
 08:33:49 PM,71
 08:33:50 PM,67
 08:33:53 PM,67
 08:34:00 PM,66
 08:34:03 PM,66
 08:34:06 PM,66
 08:34:09 PM,66
 08:34:12 PM,66
 08:34:15 PM,66
 08:34:18 PM,66
 08:34:19 PM,68
 08:34:22 PM,68
 08:34:25 PM,67
 08:34:28 PM,67
 08:34:31 PM,67
 08:34:34 PM,67
 08:34:37 PM,67
 08:34:40 PM,68
 08:34:43 PM,68
 08:34:46 PM,68
 08:34:49 PM,68
 08:34:50 PM,71
 08:34:53 PM,71
 08:34:56 PM,71
 08:34:59 PM,71
 08:35:00 PM,71
 08:35:03 PM,71
 08:35:06 PM,71
 08:35:09 PM,71
 08:35:10 PM,68
 08:35:20 PM,66
 08:35:23 PM,66
 08:35:26 PM,66
 08:35:29 PM,66
 08:35:30 PM,67
 08:35:33 PM,67
 08:35:36 PM,67
 08:35:38 PM,68
 08:35:41 PM,68
 08:35:44 PM,68
 08:35:47 PM,68
 08:35:50 PM,68
 08:35:51 PM,67
 08:35:54 PM,67
 08:35:57 PM,67
 08:36:00 PM,68
 08:36:05 PM,70
 08:36:15 PM,70
 08:36:20 PM,70
 08:36:30 PM,70
 08:36:45 PM,70
 08:37:00 PM,70
 08:37:15 PM,70
 08:37:30 PM,70
 08:37:45 PM,70
 09:53:00 PM,70
 09:53:15 PM,70
