LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (C),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0534,-8.00E-04,-0.0283,46.12,5,1014.15,31.2,34.945,598029,17:03:26:021
-0.0542,-0.0099,-0.0376,46.12,5,1014.15,31.2,34.352,599029,17:03:27:021
-8.00E-04,0.0188,-0.006,46.12,5,1014.15,31.2,34.724,600029,17:03:28:021
-0.022,-0.0173,-0.0233,46.12,5,1014.15,31.1,34.485,601029,17:03:29:021
-0.0013,-0.0134,-0.0779,46.12,5,1014.17,31.1,34.729,602029,17:03:30:021
0.0184,0.0179,-0.0085,46.12,5,1014.19,31.1,35.116,603029,17:03:31:021
-0.0084,-0.02,0.0173,46.12,5,1014.16,31.1,35.199,604029,17:03:32:021
-0.0141,0.0336,-0.0458,46.12,5,1014.17,31.1,35.413,605029,17:03:33:021
0.0054,0.0245,-0.0614,46.12,5,1014.19,31.1,35.909,606029,17:03:34:021
-0.0199,-0.0264,0.046,46.12,5,1014.17,31.1,36.087,607030,17:03:35:022
-0.0367,-0.0232,0.0579,46.12,5,1014.16,31.1,36.11,608029,17:03:36:021
-0.0273,0.0068,0.0016,46.12,5,1014.16,31.1,35.586,609029,17:03:37:021
-0.0041,0.0052,0.0686,46.12,5,1014.17,31.1,35.792,610030,17:03:38:022
-0.0274,0.0046,0.0191,46.12,5,1014.16,31.1,36.617,611029,17:03:39:021
-0.0131,0.0011,-0.0148,46.12,5,1014.16,31,35.881,612030,17:03:40:022
-0.0211,-0.0394,-1.00E-04,46.12,5,1014.16,31,35.625,613029,17:03:41:021
0.0877,-0.034,-0.014,46.12,5,1014.18,31,37.04,614029,17:03:42:021
0.0061,0.023,0.0292,46.12,5,1014.16,31,35.003,615030,17:03:43:022
0.0298,0.0339,-0.034,46.12,5,1014.18,31,36.158,616030,17:03:44:022
0.0414,0.0225,0.0132,46.12,5,1014.17,31,35.058,617029,17:03:45:021
-0.0286,0.0126,-0.0441,46.12,5,1014.17,31,34.836,618029,17:03:46:021
0.0208,0.0084,-0.0904,46.12,5,1014.15,31,35.03,619029,17:03:47:021
0.022,0.0275,0.0688,46.12,5,1014.16,31,34.521,620030,17:03:48:022
0.0225,0.0268,-0.0075,46.12,5,1014.15,31,34.11,621029,17:03:49:021
-0.0273,-0.0122,-0.0635,46.12,5,1014.16,31,33.858,622029,17:03:50:021
-0.0127,-0.0067,0.0477,46.12,5,1014.15,31,33.394,623029,17:03:51:021
0.0128,0.0304,-0.0288,46.12,5,1014.17,31,35.053,624029,17:03:52:021
-0.0066,0.0075,0.0424,46.12,5,1014.18,31,33.595,625029,17:03:53:021
0.0484,-0.0128,-0.004,46.12,5,1014.19,30.9,32.116,626029,17:03:54:021
-0.0214,-0.0138,-0.0788,46.12,5,1014.19,30.9,33.793,627029,17:03:55:021
0.007,-0.0131,-0.0045,46.12,5,1014.17,30.9,34.818,628029,17:03:56:021
-0.0018,0.0313,-0.015,46.12,5,1014.18,30.9,33.727,629029,17:03:57:021
0.044,0.0026,-0.1001,46.12,5,1014.16,30.9,33.52,630029,17:03:58:021
0.0265,0.0409,-0.0275,46.12,5,1014.2,30.9,35.169,631029,17:03:59:021
0.0136,-0.0386,-0.0078,46.12,5,1014.18,30.9,34.724,632029,17:04:00:021
-0.0052,-0.0419,0.0225,46.12,5,1014.19,30.9,33.431,633029,17:04:01:021
0.0473,-0.0279,-0.0207,46.12,5,1014.19,30.9,36.18,634030,17:04:02:022
-0.0424,0.0274,-0.0779,46.12,5,1014.19,30.9,32.749,635029,17:04:03:021
-0.0026,-0.0104,-0.0445,46.12,5,1014.2,30.9,32.659,636030,17:04:04:022
0.0392,0.0098,0.0191,46.12,5,1014.21,30.9,34.366,637030,17:04:05:022
-0.0515,0.0217,-0.0147,46.12,5,1014.2,30.9,32.805,638029,17:04:06:021
-0.0354,-0.0127,-0.0252,46.12,5,1014.24,30.9,32.311,639030,17:04:07:022
-0.0044,0.0616,0.0756,46.12,5,1014.24,30.9,32.751,640029,17:04:08:021
-0.0264,0.0404,-0.0345,46.12,5,1014.24,30.9,31.953,641030,17:04:09:022
-0.029,-0.0045,0.0307,46.12,5,1014.23,30.8,31.828,642029,17:04:10:021
0.0558,-0.0331,-0.024,46.12,5,1014.22,30.8,33.391,643029,17:04:11:021
-0.0524,0.0118,0.0265,46.12,5,1014.22,30.8,33.023,644029,17:04:12:021
0.0328,0.0502,0.0483,46.12,5,1014.19,30.8,31.859,645029,17:04:13:021
-0.0087,-0.0103,0.0492,46.12,5,1014.2,30.8,33.265,646030,17:04:14:022
-0.0504,-0.0081,0.0096,46.12,5,1014.21,30.8,33.367,647030,17:04:15:022
0.0521,0.0252,0.0017,46.12,5,1014.22,30.8,33.397,648029,17:04:16:021
0.0137,-0.0131,0.0454,46.12,5,1014.24,30.8,33.56,649030,17:04:17:022
-0.0386,0.0433,0.042,46.12,5,1014.22,30.8,34.409,650029,17:04:18:021
0.0235,-0.0242,-0.0618,46.12,5,1014.22,30.8,33.386,651029,17:04:19:021
-0.0176,8.00E-04,0.0775,46.12,5,1014.21,30.8,34.581,652030,17:04:20:022
0.0081,-0.0625,0.0242,46.12,5,1014.23,30.8,34.358,653029,17:04:21:021
-0.0031,0.0358,-4.00E-04,46.12,5,1014.2,30.8,34.738,654029,17:04:22:021
0.022,0.0053,-0.0464,46.12,5,1014.2,30.8,35.027,655030,17:04:23:022
0.0137,0.0018,-0.061,46.12,5,1014.22,30.8,35.543,656029,17:04:24:021
-0.0165,-0.0393,0.0183,46.12,5,1014.22,30.7,35.221,657029,17:04:25:021
0.066,-0.0015,-0.0165,46.12,5,1014.21,30.7,34.662,658030,17:04:26:022
0.0164,-0.0164,0.0665,46.12,5,1014.24,30.7,36.4,659030,17:04:27:022
-0.0631,-0.0261,-0.0294,46.12,5,1014.24,30.7,35.306,660029,17:04:28:021
0.0185,-0.0742,-0.0793,46.12,5,1014.21,30.7,35.66,661029,17:04:29:021
0.0257,0.0186,-0.0129,46.12,5,1014.22,30.7,35.382,662030,17:04:30:022
-0.0016,-0.0058,-0.0511,46.12,5,1014.21,30.7,35.64,663030,17:04:31:022
-0.0105,-0.0046,-0.0449,46.12,5,1014.23,30.7,35.018,664029,17:04:32:021
-0.0177,-0.0463,-0.0069,46.12,5,1014.22,30.7,35.121,665029,17:04:33:021
0.0758,-0.0062,-0.0044,46.12,5,1014.23,30.7,35.004,666029,17:04:34:021
-0.0208,-0.0095,-0.0478,46.12,5,1014.21,30.7,36.32,667030,17:04:35:022
-0.0017,-0.034,-0.0226,46.12,5,1014.22,30.7,35.38,668030,17:04:36:022
0.0213,0.0151,-0.0239,46.12,5,1014.24,30.7,35.841,669029,17:04:37:021
-0.0127,0.0043,0.0201,46.12,5,1014.22,30.7,34.091,670029,17:04:38:021
0.019,-0.0192,0.0823,46.12,5,1014.25,30.7,34.521,671029,17:04:39:021
0.0051,8.00E-04,0.0328,46.12,5,1014.23,30.7,34.753,672029,17:04:40:021
0.042,-0.0131,0.0329,46.12,5,1014.23,30.7,34.321,673030,17:04:41:022
-0.0189,0.0482,0.0471,46.12,5,1014.27,30.7,34.048,674030,17:04:42:022
-0.0876,-0.029,-0.0093,46.12,5,1014.24,30.7,33.918,675030,17:04:43:022
0.0054,0.0019,-6.00E-04,46.12,5,1014.22,30.7,34.222,676029,17:04:44:021
0.019,-0.0288,0.0582,46.12,5,1014.24,30.6,35.354,677029,17:04:45:021
0.0262,-0.0366,0.0078,46.12,5,1014.26,30.6,33.828,678029,17:04:46:021
-0.0416,0.0306,0.1037,46.12,5,1014.25,30.6,34.319,679029,17:04:47:021
-0.0145,-0.0281,-0.0319,46.12,5,1014.26,30.6,35.425,680029,17:04:48:021
-0.0964,0.0067,-0.0319,46.12,5,1014.25,30.6,34.62,681029,17:04:49:021
0.0382,-0.0502,0.0353,46.12,5,1014.25,30.6,34.806,682030,17:04:50:022
0.0203,0.0648,0.0458,46.12,5,1014.26,30.6,34.697,683029,17:04:51:021
-0.0182,0.0098,0.0471,46.12,5,1014.27,30.6,35.688,684029,17:04:52:021
0.0269,0.0614,-0.0322,46.12,5,1014.27,30.6,36.241,685029,17:04:53:021
-0.0187,0.0532,-0.0218,46.12,5,1014.25,30.6,35.74,686030,17:04:54:022
0.0251,0.0055,-0.0017,46.12,5,1014.27,30.6,35.173,687029,17:04:55:021
0.0391,-0.0138,-0.0278,46.12,5,1014.29,30.6,35.704,688029,17:04:56:021
-0.0363,0.0241,-0.0761,46.12,5,1014.29,30.6,34.35,689029,17:04:57:021
0.0199,-0.0623,0.0199,46.12,5,1014.29,30.6,35.09,690029,17:04:58:021
-0.047,0.0039,0.0089,46.12,5,1014.28,30.6,36.98,691030,17:04:59:022
0.0235,-0.021,-0.0317,46.12,5,1014.3,30.6,35.631,692030,17:05:00:022
0.0177,-0.0192,-0.0635,46.12,5,1014.28,30.6,34.22,693029,17:05:01:021
-0.0251,0.0348,-0.0137,46.12,5,1014.28,30.6,35.109,694029,17:05:02:021
7.00E-04,0.0234,-0.0859,46.12,5,1014.26,30.6,33.066,695029,17:05:03:021
0.0367,0.0075,0.0738,46.12,5,1014.28,30.5,32.436,696029,17:05:04:021
-0.0048,0.0165,0.0364,46.12,5,1014.25,30.5,32.81,697029,17:05:05:021
0.0529,-0.0102,0.0232,46.12,5,1014.24,30.5,34.334,698030,17:05:06:022
-0.0299,-0.0088,0.0417,46.12,5,1014.24,30.5,33.417,699029,17:05:07:021
-0.0106,-0.0092,-0.002,46.12,5,1014.25,30.5,33.882,700029,17:05:08:021
0.0374,-0.0092,0.0158,46.12,5,1014.25,30.5,33.769,701029,17:05:09:021
-0.0095,-0.0442,-0.0662,46.12,5,1014.23,30.5,33.455,702029,17:05:10:021
0.038,0.0108,0.0068,46.12,5,1014.22,30.5,33.542,703029,17:05:11:021
7.00E-04,-0.0539,-0.0444,46.12,5,1014.24,30.5,34.125,704029,17:05:12:021
-0.0238,0.0296,0.0176,46.12,5,1014.22,30.5,34.673,705029,17:05:13:021
-0.0257,0.0227,0.0803,46.12,5,1014.22,30.5,35.122,706030,17:05:14:022
-0.0048,0.0485,0.0626,46.12,5,1014.24,30.5,35.278,707029,17:05:15:021
-0.039,0.0056,-0.0274,46.12,5,1014.25,30.5,40.808,708029,17:05:16:021
0.0152,0.0236,-0.0253,46.12,5,1014.22,30.5,35.433,709030,17:05:17:022
0.0298,-0.0099,-0.0654,46.12,5,1014.23,30.5,34.637,710029,17:05:18:021
-0.0064,-0.007,0.0204,46.12,5,1014.24,30.5,34.734,711029,17:05:19:021
-0.0202,0.014,-0.0579,46.12,5,1014.22,30.5,35.891,712030,17:05:20:022
0.0185,0.0221,-0.0091,46.12,5,1014.22,30.5,34.295,713029,17:05:21:021
0.01,4.00E-04,0.0274,46.12,5,1014.21,30.5,34.136,714029,17:05:22:021
-0.0062,0.0236,-0.0029,46.12,5,1014.22,30.5,34.449,715029,17:05:23:021
0.0233,0.0092,0.0047,46.12,5,1014.21,30.4,35.396,716030,17:05:24:022
0.0258,0.0076,-0.0442,46.12,5,1014.18,30.4,34.78,717030,17:05:25:022
0.0126,-0.0262,0.0356,46.12,5,1014.19,30.4,34.75,718030,17:05:26:022
-0.0374,-0.0015,-0.045,46.12,5,1014.22,30.4,36.186,719030,17:05:27:022
0.0217,-0.0436,-0.0058,46.12,5,1014.19,30.4,35.263,720029,17:05:28:021
0.0373,0.0113,0.0477,46.12,5,1014.19,30.4,34.021,721029,17:05:29:021
-0.0154,-0.0097,-0.0799,46.12,5,1014.2,30.4,35.404,722029,17:05:30:021
0.0408,0.0075,0.0255,46.12,5,1014.22,30.4,32.942,723029,17:05:31:021
-0.0508,-0.0568,-0.0707,46.12,5,1014.22,30.4,34.727,724029,17:05:32:021
-0.0301,-0.0385,0.0231,46.12,5,1014.23,30.4,33.471,725029,17:05:33:021
-0.0161,0.0542,-0.0561,46.12,5,1014.22,30.4,33.663,726030,17:05:34:022
-5.00E-04,0.0253,0.0496,46.12,5,1014.25,30.4,32.621,727029,17:05:35:021
-0.0082,0.031,-0.0446,46.12,5,1014.24,30.4,32.626,728030,17:05:36:022
-0.0244,0.0253,-0.0262,46.12,5,1014.22,30.4,32.948,729030,17:05:37:022
0.0154,-0.0086,-0.0237,46.12,5,1014.22,30.4,33.612,730029,17:05:38:021
0.0059,-0.003,0.0537,46.12,5,1014.21,30.4,33.351,731030,17:05:39:022
0.0128,-0.0073,0.0297,46.12,5,1014.24,30.4,34.087,732029,17:05:40:021
-0.021,-0.011,-1.00E-04,46.12,5,1014.23,30.4,33.672,733029,17:05:41:021
0.0184,-0.0012,-0.0285,46.12,5,1014.22,30.4,34.613,734029,17:05:42:021
-0.0321,-0.0361,-0.0137,46.12,5,1014.22,30.4,34.792,735029,17:05:43:021
0.0374,0.0209,0.0805,46.12,5,1014.22,30.3,34.755,736029,17:05:44:021
-0.0011,0.0144,-0.0525,46.12,5,1014.22,30.3,35.622,737029,17:05:45:021
-0.0121,-0.0494,-0.0015,46.12,5,1014.22,30.3,35.137,738029,17:05:46:021
-0.0148,-0.012,0.0695,46.12,5,1014.2,30.3,34.75,739029,17:05:47:021
0.0384,-0.0237,0.0492,46.12,5,1014.2,30.3,34.913,740029,17:05:48:021
-0.0157,0.0233,-0.0528,46.12,5,1014.21,30.3,35.601,741029,17:05:49:021
-0.0125,-0.0335,0.0023,46.12,5,1014.21,30.3,35.259,742030,17:05:50:022
0.0805,-0.009,0.049,46.12,5,1014.24,30.3,34.901,743029,17:05:51:021
-0.0407,0.0437,-0.042,46.12,5,1014.24,30.3,35.474,744030,17:05:52:022
-0.05,0.0044,0.0104,46.12,5,1014.21,30.3,34.896,745030,17:05:53:022
-0.0115,-0.0222,0.0718,46.12,5,1014.23,30.3,34.921,746030,17:05:54:022
-0.0227,0.0162,0.011,46.12,5,1014.23,30.3,34.884,747029,17:05:55:021
0.0194,-0.0665,-0.0435,46.12,5,1014.22,30.3,35.064,748029,17:05:56:021
0.0193,-0.014,0.0026,46.12,5,1014.23,30.3,36.071,749029,17:05:57:021
0.0877,-0.0228,0.0137,46.12,5,1014.23,30.3,38.65,750029,17:05:58:021
-0.001,-0.03,0.0082,46.12,5,1014.23,30.3,35.15,751029,17:05:59:021
-0.0085,0.0089,-0.004,46.12,5,1014.26,30.3,35.786,752030,17:06:00:022
-0.0055,0.0412,0.0318,46.12,5,1014.24,30.3,33.318,753029,17:06:01:021
-0.0361,-0.0369,0.0591,46.12,5,1014.26,30.3,35.675,754029,17:06:02:021
-0.0545,-0.0035,-0.0468,46.12,5,1014.26,30.3,35.614,755030,17:06:03:022
-0.0262,-0.0401,-0.0317,46.12,5,1014.26,30.3,36.339,756030,17:06:04:022
0.0405,0.0122,-0.0045,46.12,5,1014.25,30.3,34.591,757030,17:06:05:022
0.0037,-0.0222,-0.0547,46.12,5,1014.25,30.3,34.762,758030,17:06:06:022
0.0167,0.0548,0.0035,46.12,5,1014.28,30.3,36.495,759029,17:06:07:021
0.0771,0.0323,-0.0853,46.12,5,1014.27,30.3,34.42,760029,17:06:08:021
0.0224,-0.0176,0.0195,46.12,5,1014.28,30.3,33.481,761030,17:06:09:022
-0.0283,0.042,0.0398,46.12,5,1014.3,30.3,36.041,762030,17:06:10:022
0.0052,0.037,-0.0464,46.12,5,1014.29,30.2,35.872,763030,17:06:11:022
0.0426,-0.0084,-0.0014,46.12,5,1014.29,30.2,34.455,764029,17:06:12:021
-0.0283,0.0045,-0.0016,46.12,5,1014.28,30.2,33.485,765029,17:06:13:021
-0.0098,-0.0279,-0.0262,46.12,5,1014.27,30.2,32.577,766030,17:06:14:022
0.0092,0.0237,0.0269,46.12,5,1014.29,30.2,33.416,767029,17:06:15:021
0.0074,-0.034,0.0189,46.12,5,1014.28,30.2,33.325,768029,17:06:16:021
-0.0074,-0.0108,0.1276,46.12,5,1014.28,30.2,33.171,769030,17:06:17:022
0.0378,0.018,-0.0423,46.12,5,1014.27,30.2,35.671,770029,17:06:18:021
0.0281,-0.033,0.0604,46.12,5,1014.3,30.2,35.71,771029,17:06:19:021
-0.0258,0.0076,-0.0524,46.12,5,1014.3,30.2,37.028,772030,17:06:20:022
0.0121,-0.0186,0.0471,46.12,5,1014.46,30.2,33.526,773029,17:06:21:021
-0.0529,-0.0112,-0.02,46.12,5,1014.45,30.2,34.226,774030,17:06:22:022
0.0118,0.0038,0.0698,46.12,5,1014.4,30.2,37.016,775029,17:06:23:021
0.0739,-0.0217,-0.0067,46.12,5,1014.35,30.2,32.859,776030,17:06:24:022
0.0029,2.00E-04,-0.017,46.12,5,1014.32,30.2,33.496,777033,17:06:25:025
-0.0188,0.0333,0.005,46.12,5,1014.31,30.2,33.773,778029,17:06:26:021
-0.0158,-0.0142,-0.0091,46.12,5,1014.29,30.2,36.227,779030,17:06:27:022
3.00E-04,0.08,-0.0065,46.12,5,1014.28,30.2,36.592,780029,17:06:28:021
0.0496,-0.1507,-0.0125,46.12,5,1014.25,30.2,36.164,781029,17:06:29:021
-0.0092,0.0093,0.0273,46.12,5,1014.26,30.2,33.351,782030,17:06:30:022
0.0176,0.0035,0.0151,46.12,5,1014.24,30.2,34.035,783030,17:06:31:022
-0.001,0.0064,0.0506,46.12,5,1014.23,30.2,33.057,784029,17:06:32:021
0.0284,-0.0154,0.0379,46.12,5,1014.29,30.2,33.147,785029,17:06:33:021
-0.0047,0.0227,0.011,46.12,5,1014.3,30.2,33.933,786029,17:06:34:021
0.0086,-0.0154,-0.0356,46.12,5,1014.3,30.2,36.438,787029,17:06:35:021
0.0508,-0.0139,0.0523,46.12,5,1014.34,30.2,32.408,788029,17:06:36:021
0.0318,-0.0308,-0.0171,46.12,5,1014.29,30.2,32.722,789030,17:06:37:022
0.0518,-0.0466,0.0053,46.12,5,1014.3,30.2,35.106,790029,17:06:38:021
0.0161,0.0235,0.0472,46.12,5,1014.28,30.2,35.568,791029,17:06:39:021
-0.0186,-0.018,0.0694,46.12,5,1014.28,30.2,37.033,792029,17:06:40:021
0.0238,0.0155,0.0259,46.12,5,1014.26,30.2,34.515,793029,17:06:41:021
-0.0254,0.0179,0.0145,46.12,5,1014.24,30.2,35.836,794030,17:06:42:022
0.0283,-0.0091,-0.0212,46.12,5,1014.21,30.2,33.22,795029,17:06:43:021
0.0407,-0.0054,-0.0579,46.12,5,1014.2,30.2,35.845,796030,17:06:44:022
0.0037,-0.0211,0.0482,46.12,5,1014.2,30.2,38.585,797030,17:06:45:022
0.0923,-0.0216,-0.033,46.12,5,1014.19,30.2,33.695,798029,17:06:46:021
0.01,8.00E-04,-0.0394,46.12,5,1014.18,30.2,33.701,799029,17:06:47:021
0.0495,-0.0023,0.0182,46.12,5,1014.19,30.2,33.363,800029,17:06:48:021
0.0358,-0.0026,-0.0306,46.12,5,1014.16,30.2,34.752,801029,17:06:49:021
0.0109,-0.0186,0.0362,46.12,5,1014.15,30.1,36.156,802030,17:06:50:022
0.0773,0.0509,-0.0587,46.12,5,1014.18,30.1,34.455,803029,17:06:51:021
-0.0124,0.0016,-0.0436,46.12,5,1014.17,30.1,34.009,804029,17:06:52:021
-0.0171,0.036,-0.0487,46.12,5,1014.17,30.1,34.527,805029,17:06:53:021
-0.0419,-0.0588,-0.0064,46.12,5,1014.19,30.1,33.98,806029,17:06:54:021
-0.0199,-0.0283,-0.0025,46.12,5,1014.2,30.1,33.651,807029,17:06:55:021
-0.0336,-0.0384,-0.0304,46.12,5,1014.27,30.1,34.585,808029,17:06:56:021
0.0214,-0.0151,-0.1167,46.12,5,1014.23,30.1,35.423,809029,17:06:57:021
0.0049,0.0112,0.039,46.12,5,1014.27,30.1,34.197,810030,17:06:58:022
0.0113,0.0421,-0.0392,46.12,5,1014.28,30.1,35.341,811029,17:06:59:021
-0.0083,-0.0202,-0.03,46.12,5,1014.28,30.1,36.152,812029,17:07:00:021
0.0606,0.0629,0.0047,46.12,5,1014.29,30.1,33.99,813029,17:07:01:021
-0.0251,-0.0694,-0.0559,46.12,5,1014.25,30.1,33.912,814030,17:07:02:022
-0.0206,0.0112,0.0431,46.12,5,1014.25,30.1,35.58,815030,17:07:03:022
-0.0486,0.0493,-0.0381,46.12,5,1014.22,30.1,35.639,816029,17:07:04:021
0.0192,-0.0082,0.021,46.12,5,1014.19,30.1,34.637,817030,17:07:05:022
-0.0276,-0.0634,0.0132,46.12,5,1014.18,30.1,35.678,818029,17:07:06:021
0.0391,0.0511,-0.0039,46.12,5,1014.16,30.1,34.812,819029,17:07:07:021
0.0167,0.0146,0.017,46.12,5,1014.16,30.1,36.785,820029,17:07:08:021
0.0651,0.0057,0.0184,46.12,5,1014.17,30.1,35.555,821029,17:07:09:021
0.0389,-0.0212,-0.0686,46.12,5,1014.19,30.1,36.965,822030,17:07:10:022
0.0016,0.0417,0.0523,46.12,5,1014.18,30.1,36.435,823029,17:07:11:021
-0.0561,-0.0192,-0.0478,46.12,5,1014.18,30,35.953,824030,17:07:12:022
0.0087,0.0985,0.0222,46.12,5,1014.2,30,35.329,825029,17:07:13:021
-0.0032,-0.0494,-0.0542,46.12,5,1014.22,30,35.38,826029,17:07:14:021
-0.0563,0.0059,-0.0113,46.12,5,1014.24,30,36.04,827029,17:07:15:021
-0.0183,-0.0018,-0.0183,46.12,5,1014.25,30,34.294,828030,17:07:16:022
-0.0526,-0.019,0.0223,46.12,5,1014.26,30,34.795,829029,17:07:17:021
-0.0388,0.0036,0.0207,46.12,5,1014.25,30,35.784,830030,17:07:18:022
-3.00E-04,-0.0338,-0.0476,46.12,5,1014.24,30,35.429,831029,17:07:19:021
-0.0181,0.0385,0.0134,46.12,5,1014.21,30,34.691,832029,17:07:20:021
-0.0086,0.0346,0.0299,46.12,5,1014.25,30,34.851,833029,17:07:21:021
-0.017,0.0093,-6.00E-04,46.12,5,1014.22,30,40.992,834029,17:07:22:021
0.0061,-0.0171,-0.0372,46.12,5,1014.22,30,34.721,835029,17:07:23:021
0.0441,6.00E-04,-0.0358,46.12,5,1014.22,30,33.857,836030,17:07:24:022
0.0676,-0.0208,0.0175,46.12,5,1014.24,30,36.018,837029,17:07:25:021
-0.0341,0.0356,0.0578,46.12,5,1014.22,30,37.503,838029,17:07:26:021
0.046,-0.0022,-0.0711,46.12,5,1014.23,30,34.243,839029,17:07:27:021
0.0388,0.0384,-0.0352,46.12,5,1014.24,30,34.702,840029,17:07:28:021
0.0261,0.006,0.012,46.12,5,1014.23,30,33.993,841030,17:07:29:022
0.0237,0.0035,0.0025,46.12,5,1014.23,30,34.286,842029,17:07:30:021
0.0219,0.0208,0.0073,46.12,5,1014.21,30,33.925,843030,17:07:31:022
-0.0209,-0.0877,-0.0228,46.12,5,1014.35,30,35.378,844029,17:07:32:021
-0.0474,-0.0311,-0.0215,46.12,5,1014.37,30,34.76,845029,17:07:33:021
3.00E-04,0.0107,-0.0069,46.12,5,1014.33,30,37.012,846029,17:07:34:021
0.0504,-0.0574,0.056,46.12,5,1014.31,30,34.177,847029,17:07:35:021
0.0063,0.004,0.0057,46.12,5,1014.29,30,34.504,848029,17:07:36:021
-0.0698,0.0714,-0.0097,46.12,5,1014.32,30,36.492,849029,17:07:37:021
0.0313,0.0569,0.0483,46.12,5,1014.3,30,36.525,850029,17:07:38:021
-0.0205,-0.0117,-0.0132,46.12,5,1014.3,30,35.522,851029,17:07:39:021
0.08,-0.0277,-0.0315,46.12,5,1014.29,30,38.553,852030,17:07:40:022
-0.035,-0.0299,-0.0371,46.12,5,1014.28,30,35.457,853030,17:07:41:022
0.0054,0.025,-0.0376,46.12,5,1014.29,29.9,36.962,854029,17:07:42:021
-0.0479,-0.0966,-0.0357,46.12,5,1014.28,29.9,38.393,855029,17:07:43:021
-0.0424,-0.0094,-0.0396,46.12,5,1014.29,29.9,35.683,856030,17:07:44:022
0.0661,-0.0093,-0.008,46.12,5,1014.28,29.9,34.793,857029,17:07:45:021
0.0538,0.0014,-0.0021,46.12,5,1014.25,29.9,35.052,858030,17:07:46:022
-0.0191,-0.0152,0.0546,46.12,5,1014.26,29.9,36.841,859029,17:07:47:021
0.0052,-0.0653,6.00E-04,46.12,5,1014.33,29.9,35.724,860029,17:07:48:021
0.0374,-0.0418,-0.013,46.12,5,1014.32,29.9,35.651,861030,17:07:49:022
-0.0055,-0.0394,-0.0546,46.12,5,1014.28,29.9,37.349,862030,17:07:50:022
0.0114,-0.0189,-0.0202,46.12,5,1014.28,29.9,35.724,863029,17:07:51:021
0.0042,0.0013,0.0096,46.12,5,1014.25,29.9,35.318,864030,17:07:52:022
0.0374,9.00E-04,-0.0671,46.12,5,1014.28,29.9,34.691,865029,17:07:53:021
0.0625,-0.035,-0.0113,46.12,5,1014.26,29.9,39.446,866029,17:07:54:021
-0.0136,-0.0427,-0.0726,46.12,5,1014.24,29.9,36.071,867030,17:07:55:022
0.0545,0.0318,-0.0518,46.12,5,1014.23,29.9,38.84,868030,17:07:56:022
-0.0028,0.0358,0.021,46.12,5,1014.21,29.9,37.27,869029,17:07:57:021
0.0033,-0.0545,-0.0038,46.12,5,1014.22,29.9,42.291,870029,17:07:58:021
-0.0306,0.0267,0.0659,46.12,5,1014.21,29.9,38.662,871029,17:07:59:021
-0.0517,0.0016,-0.0717,46.12,5,1014.22,29.9,36.59,872030,17:08:00:022
0.0166,0.035,0.013,46.12,5,1014.25,29.9,36.302,873029,17:08:01:021
0.0032,-0.0225,0.0269,46.12,5,1014.21,29.9,41.241,874030,17:08:02:022
0.0683,-0.0454,-0.0355,46.12,5,1014.22,29.8,36.813,875029,17:08:03:021
-0.0218,-0.0575,0.0382,46.12,5,1014.23,29.8,37.971,876029,17:08:04:021
-0.0555,0.021,0.0307,46.12,5,1014.21,29.8,37.076,877029,17:08:05:021
0.0022,-0.001,0.0613,46.12,5,1014.22,29.8,37.55,878029,17:08:06:021
0.0166,0.0491,-0.0076,46.12,5,1014.21,29.8,36.592,879029,17:08:07:021
-0.008,0.0355,0.0084,46.12,5,1014.21,29.8,37.49,880030,17:08:08:022
-0.057,0.0519,-0.0256,46.12,5,1014.21,29.8,35.774,881029,17:08:09:021
0.1381,-0.1962,-0.0658,46.12,5,1014.24,29.8,40.494,882030,17:08:10:022
-0.0155,0.0047,-0.0477,46.12,5,1014.23,29.8,35.346,883029,17:08:11:021
0.0142,-0.0801,-0.0285,46.12,5,1014.26,29.8,41.508,884029,17:08:12:021
-0.0745,-0.0131,-0.0268,46.12,5,1014.24,29.8,36.145,885029,17:08:13:021
0.0242,0.0147,-0.0124,46.12,5,1014.26,29.8,35.661,886029,17:08:14:021
0.0031,0.0054,-0.0159,46.12,5,1014.27,29.8,40.866,887030,17:08:15:022
-0.0181,0.0123,-0.0176,46.12,5,1014.28,29.8,35.743,888030,17:08:16:022
-0.0326,0.01,-0.0441,46.12,5,1014.25,29.8,37.126,889029,17:08:17:021
0.0076,0.0232,0.0202,46.12,5,1014.27,29.8,35.923,890029,17:08:18:021
0.0598,0.0604,-0.0606,46.12,5,1014.25,29.8,36.212,891030,17:08:19:022
-0.0075,0.0303,-0.0456,46.12,5,1014.26,29.8,37.923,892029,17:08:20:021
7.00E-04,0.0191,0.0075,46.12,5,1014.23,29.8,40.038,893029,17:08:21:021
-0.0298,-0.053,-0.0294,46.12,5,1014.2,29.8,36.57,894030,17:08:22:022
-0.0257,0.0238,-0.0655,46.12,5,1014.24,29.8,36.006,895030,17:08:23:022
-0.0243,-0.035,0.0117,46.12,5,1014.21,29.8,36.9,896029,17:08:24:021
-0.0024,0.0025,-0.0048,46.12,5,1014.23,29.8,35.509,897030,17:08:25:022
