LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (i),SOUND LEVEL (dB),YYYY-MO-DD HH-MI-SS_SSS
-0.0087,-0.0099,0.0283,30.5733,2,44.457,16:17:08:624
0.0142,0.0153,-0.0154,30,2,48.535,16:17:09:624
-0.0542,-0.025,0.018,30,2,15.699,16:17:10:625
-0.0046,0.0513,-0.02,29.4332,2,15.56,16:17:11:627
-0.014,0.0259,0.0253,29.4332,2,15.593,16:17:12:624
0.0031,-0.0178,-0.0268,29.5671,2,15.527,16:17:13:624
-0.018,-0.0221,-1.00E-04,29.5766,2,15.589,16:17:14:625
-0.0105,-0.0156,0.0337,30,2,15.641,16:17:15:624
-0.0056,-0.0103,-0.0334,29.5662,2,15.559,16:17:16:624
-0.0166,-0.0129,-0.0034,29.5667,2,15.591,16:17:17:624
0.0082,-0.0153,0.0766,29.5667,2,15.693,16:17:18:624
-0.0319,-0.0527,-0.0541,29,2,41.203,16:17:19:624
0.0023,-0.0455,-0.0037,29,2,38.487,16:17:20:624
-0.0255,-0.0386,-0.0464,28.4189,2,15.469,16:17:21:624
-0.0217,-0.0141,-0.0152,29,2,15.549,16:17:22:624
0.0277,-0.0054,-0.0076,28.5707,2,15.619,16:17:23:628
-0.0182,-0.0301,0.0378,28.5753,2,41.424,16:17:24:624
-0.0174,0.0093,0.006,29,2,15.381,16:17:25:624
-0.023,0.0118,-0.0057,29,2,19.513,16:17:26:626
0.003,-0.0261,0.045,29,2,41.625,16:17:27:624
0.0033,0.022,0.0201,29,2,15.616,16:17:28:628
-0.0155,-0.01,-0.0375,29.4342,2,15.445,16:17:29:625
-0.0378,0.0288,0.0581,29.4312,2,15.566,16:17:30:624
0.0074,0.0109,-0.004,29,2,15.798,16:17:31:624
-0.0123,0.0113,0.0513,29,2,17.543,16:17:32:624
0.0085,0.0011,0.0234,29,2,15.855,16:17:33:624
0.0218,-0.0111,0.0146,29,2,25.944,16:17:34:624
0.0293,-0.0066,-0.0173,29.4316,2,15.47,16:17:35:625
-0.0101,0.0289,0.0412,29.4316,2,15.672,16:17:36:623
0.0201,-0.0033,0.013,29,2,15.58,16:17:37:623
0.0068,-0.0288,0.0387,28.5691,2,15.623,16:17:38:625
0.0045,-0.0026,0.0576,29.5688,2,15.57,16:17:39:623
0.0602,-0.019,-0.0306,29.5688,2,15.602,16:17:40:623
0.0131,0.0116,-0.0022,29,2,15.493,16:17:41:624
0.0122,0.0205,0.0059,29,2,15.555,16:17:42:626
-0.0084,0.0012,0.1001,29,2,15.558,16:17:43:624
0.0265,-0.0139,-0.0472,29,2,15.586,16:17:44:626
0.0332,-0.0198,-0.0023,29.4312,2,15.435,16:17:45:625
0.0032,0.0298,0.0128,29,2,15.543,16:17:46:624
0.0373,0,0.0209,29,2,15.583,16:17:47:624
-0.0163,-0.0157,0.0096,29.4313,2,15.424,16:17:48:624
-0.0156,0.016,-0.0054,29.4313,2,16.846,16:17:49:625
0.001,0.022,-0.0757,29.4316,2,17.041,16:17:50:624
0.0234,-0.007,-0.0453,29,2,15.45,16:17:51:624
0.0325,0.0541,0.0536,29.4312,2,15.569,16:17:52:623
0.0248,-0.0173,0.0677,30.4313,2,15.581,16:17:53:624
0.0095,0.0062,0.0108,29.5688,2,15.494,16:17:54:624
-0.0034,0.0113,-0.0086,28.5866,2,42.264,16:17:55:624
0.01,-0.0238,-0.0075,28.4272,2,15.487,16:17:56:625
0.0035,0.0178,-0.0484,29,2,15.638,16:17:57:623
-0.0167,-0.0404,-0.0099,29,2,15.573,16:17:58:624
0,0.0247,0.0133,29,2,15.564,16:17:59:628
0.0243,0.0389,0.0584,29,2,15.586,16:18:00:624
0.0018,0.0353,-0.0065,28.4194,2,15.514,16:18:01:624
0.0378,0.0667,0.0539,28.4194,2,15.645,16:18:02:623
0.0026,-0.0071,0.0359,28.4194,2,15.434,16:18:03:624
0.0021,0.0191,0.0555,28.4194,2,15.454,16:18:04:624
0.0095,-0.0153,-0.0088,28.4194,2,15.6,16:18:05:623
-0.0391,0.0225,0.0064,28.4194,2,15.519,16:18:06:624
0.0025,0.0026,0.0545,29,2,15.474,16:18:07:624
-0.005,5.00E-04,0.0145,29.5663,2,15.629,16:18:08:624
-0.0067,-0.0055,0.0105,29,2,15.5,16:18:09:624
-0.005,-0.013,-0.0144,29,2,15.502,16:18:10:625
0.0019,0.0436,0.0345,28.5698,2,15.473,16:18:11:624
-0.0103,-0.0272,0.0317,28.5731,2,15.537,16:18:12:623
-0.0152,0.0237,-0.0063,29,2,15.455,16:18:13:626
0.0436,0.0168,0.0146,28.5881,2,43.777,16:18:14:624
0.017,0.0258,-0.0298,29,2,15.617,16:18:15:625
-0.0302,0.0031,-0.0339,28.5665,2,15.54,16:18:16:623
0.0049,0.0166,-8.00E-04,29,2,15.652,16:18:17:624
-0.0222,0.0235,0.0518,29,2,15.596,16:18:18:624
0.0039,-0.025,-0.0096,29,2,15.6,16:18:19:625
0.002,0.0063,-7.00E-04,29,2,15.598,16:18:20:625
-0.0058,0.0013,0.0098,29,2,15.658,16:18:21:625
-0.0033,0.0073,0.0298,29,2,15.563,16:18:22:624
0.0085,-0.0374,0.0114,29,2,15.592,16:18:23:623
0.022,-0.0145,0.06,29.4316,2,15.423,16:18:24:624
-0.0119,0.0414,0.0592,29,2,15.512,16:18:25:624
0.0077,-0.0322,-0.0318,29,2,15.498,16:18:26:624
0.0036,0.0159,-0.0112,28.4313,2,63.441,16:18:27:624
0.0056,0.0068,-0.0069,28.569,2,51.534,16:18:28:624
-0.0289,-0.0192,0.0163,28.5744,2,47.227,16:18:29:624
-0.0251,0.0106,-0.0363,28.4312,2,15.624,16:18:30:625
0.0327,0.0011,0.014,28.4312,2,15.554,16:18:31:624
-5.00E-04,0.0026,-0.0017,29.5685,2,15.647,16:18:32:623
-0.0112,0.0053,-0.0144,29,2,15.285,16:18:33:624
-5.00E-04,0.0328,0.0691,29,2,15.54,16:18:34:625
-0.024,-0.016,0.0113,29,2,15.547,16:18:35:624
0.0025,0.0295,-0.0028,29,2,15.5,16:18:36:624
0.0218,-0.0161,-0.0296,29,2,52.323,16:18:37:624
6.00E-04,0.0344,-0.0526,31.4228,2,40.673,16:18:38:624
-0.0056,-0.0308,0.0116,31,2,15.565,16:18:39:624
-0.0204,3.00E-04,-0.0052,30.4314,2,15.766,16:18:40:624
-0.0129,-0.0039,0.0705,30,2,15.617,16:18:41:624
0.0196,-0.0191,0.0529,30,2,15.661,16:18:42:625
-0.0149,0.0063,-0.0795,29.5688,2,15.678,16:18:43:625
-0.0151,0.0182,-0.0404,29.566,2,15.742,16:18:44:628
0.0207,-0.0021,0.0604,29.5664,2,15.667,16:18:45:625
-0.0155,0.0533,-0.0344,29.5676,2,15.683,16:18:46:624
0.0295,-0.026,2.00E-04,29.5803,2,15.692,16:18:47:623
-0.0051,0.0019,0.0222,29.5812,2,15.663,16:18:48:625
-7.00E-04,0.0069,-0.0093,30,2,15.675,16:18:49:623
0.0057,-0.0094,0.0481,29.5685,2,15.591,16:18:50:626
-0.017,-0.0157,-0.0382,29.5687,2,56.485,16:18:51:625
0.0252,0.0244,-0.0513,30.5692,2,29.908,16:18:52:624
0.0224,-0.0154,-0.1515,27,2,37.224,16:18:53:625
-0.0183,-0.0512,0.0542,27.4323,2,19.947,16:18:54:624
0.0046,0.0165,0.003,27.4299,2,15.429,16:18:55:624
-0.0021,0.0122,-0.0334,28.431,2,15.479,16:18:56:625
0.0175,-0.0027,-0.008,28.5752,2,15.414,16:18:57:625
-0.0081,-0.0313,-0.0272,30,2,15.37,16:18:58:624
-0.0044,-0.0248,0.0774,31.4317,2,15.459,16:18:59:624
-0.0044,-0.0101,-0.0453,31.5686,2,15.555,16:19:00:624
0.0197,-0.0199,-0.0462,31.5684,2,15.483,16:19:01:625
0.057,-0.0226,0.0087,31.5692,2,15.477,16:19:02:625
-0.0153,0.0168,-1.00E-04,32,2,18.779,16:19:03:624
-0.0206,-0.0097,-0.0301,31.5687,2,15.498,16:19:04:626
0.0314,-0.0414,0.0078,31.5672,2,15.496,16:19:05:623
0.0039,0.0189,0.0324,31.4318,2,15.618,16:19:06:623
-0.0154,0.0016,-0.0427,32,2,15.533,16:19:07:625
0.0026,-0.0397,0.0574,31.5721,2,51.342,16:19:08:626
-0.0158,0.009,0.0493,31.5813,2,39.509,16:19:09:626
-0.0017,-0.0021,-0.0224,32,2,15.481,16:19:10:624
-0.0128,-0.0129,-0.0731,31.5821,2,15.475,16:19:11:623
0.0089,-0.0271,-0.0062,30.5803,2,15.55,16:19:12:624
-0.0357,0.0319,0.0284,29.1419,2,64.385,16:19:13:624
-0.0357,-0.0135,0.0222,28.4332,2,37.9,16:19:14:623
0.0209,-0.0038,0.0108,28.5802,2,15.463,16:19:15:624
-0.035,0.0148,-0.049,28.5679,2,15.503,16:19:16:624
-0.023,-0.0713,0.0527,28.5757,2,15.485,16:19:17:624
-0.0279,0.0154,-0.0154,28.5667,2,15.587,16:19:18:625
-0.0246,-0.0307,-0.0339,28.5766,2,40.721,16:19:19:624
0.003,-0.0224,-0.1176,28.4345,2,37.695,16:19:20:624
-0.1907,-0.0177,-0.2027,30.8687,2,51.785,16:19:21:623
0.0026,0.0172,0.0052,31.5656,2,15.569,16:19:22:624
-0.0099,-0.0541,-0.0486,31.5732,2,15.499,16:19:23:624
-0.007,-0.0247,-0.0573,31,2,30.754,16:19:24:625
-0.028,-0.0385,-0.0314,31.4338,2,15.905,16:19:25:624
-0.0397,0.048,-0.0278,31.4338,2,15.439,16:19:26:624
-0.0141,-0.0482,-0.1145,33,2,55.256,16:19:27:624
-0.0124,0.0113,0.0069,33,2,31.218,16:19:28:624
0.0136,0.0171,0.0744,32.5687,2,44.007,16:19:29:626
0.0022,-0.0571,0.0931,32,2,27.52,16:19:30:625
0.0281,0.022,0.0115,32,2,37.501,16:19:31:625
0.0029,0.0233,-0.007,32,2,59.938,16:19:32:624
-0.0185,0.0185,-0.0142,32.5678,2,36.086,16:19:33:624
-8.00E-04,-0.0226,0.045,32.4341,2,15.531,16:19:34:624
-0.0228,-0.0459,0.0643,32.4245,2,33.843,16:19:35:624
0.0124,0.0083,-0.0028,32.4184,2,22.778,16:19:36:625
-0.0109,-0.0688,0.0497,32.4272,2,39.158,16:19:37:624
-0.0228,-0.0285,-0.0526,32.4341,2,43.255,16:19:38:624
-0.0187,0.0119,0.0165,32.4319,2,45.068,16:19:39:624
-0.0092,-0.0415,0.0319,33.4336,2,50.11,16:19:40:624
0.006,-0.0317,0.0112,33.5724,2,54.848,16:19:41:624
0.0133,0.049,0.061,33.5818,2,33.071,16:19:42:626
0.0172,-3.00E-04,0.0096,33.5811,2,38.348,16:19:43:624
-0.0435,-0.0112,0.0085,33,2,16.347,16:19:44:634
-0.008,-0.0015,-0.0381,32.4288,2,26.427,16:19:45:624
0.0109,-0.0019,-0.0421,33,2,15.433,16:19:46:624
-0.0048,-0.029,0.044,32.5669,2,15.552,16:19:47:624
0.0111,0.0341,0.0418,32.4143,2,15.573,16:19:48:625
-0.0199,0.0106,-0.0261,31.5792,2,15.532,16:19:49:624
0.0015,0.0053,0.0444,31.5733,2,76.71,16:19:50:624
-0.008,0.0262,-0.0699,30.575,2,15.603,16:19:51:636
0.0191,0.0313,0.0081,30.5722,2,15.511,16:19:52:624
0.0163,-0.0248,-0.0113,31,2,15.512,16:19:53:623
0.0304,-0.015,0.0013,30.5811,2,15.5,16:19:54:624
0.0175,-0.022,0.0201,30.4193,2,15.648,16:19:55:624
0.0378,-0.0152,0.0222,30.5663,2,15.475,16:19:56:624
0.0067,0.0249,-0.0301,30.5802,2,15.6,16:19:57:625
0.006,0.0347,-0.0231,30.577,2,15.506,16:19:58:625
0.0127,0.0128,-0.047,30.5663,2,15.53,16:19:59:624
-0.0241,-0.0178,0.0521,31,2,15.572,16:20:00:626
0.0031,-7.00E-04,0.0015,31,2,15.623,16:20:01:624
0.0304,0.0284,-0.0032,31.4257,2,15.526,16:20:02:623
-0.0249,-0.0169,-0.0071,32.4237,2,36.457,16:20:03:625
-0.0117,-0.0137,-0.0208,33.4316,2,15.4,16:20:04:624
0.0202,0.0123,0.0246,33,2,15.533,16:20:05:624
0.005,0.0146,-0.0266,33,2,15.638,16:20:06:624
-0.0116,-0.0293,-0.0235,33,2,15.564,16:20:07:624
-0.0026,0.0153,0.0097,33,2,15.544,16:20:08:625
-0.0106,0.0244,-0.0564,33,2,15.501,16:20:09:624
0.0269,-0.0341,-0.039,33,2,15.418,16:20:10:624
-0.0037,-0.012,-0.047,33.5662,2,15.673,16:20:11:624
0.017,0.0186,-0.052,33.4318,2,15.561,16:20:12:624
0.0311,0.0293,-0.0411,33.4141,2,15.557,16:20:13:624
-7.00E-04,-0.0061,-0.0332,33.4204,2,34.297,16:20:14:623
0.0119,0.0022,0.0257,33.4292,2,33.89,16:20:15:625
0.0143,-0.0011,-0.0102,32.3983,2,32.315,16:20:16:623
-0.0073,-0.0197,-0.0592,32.5764,2,20.715,16:20:17:625
0.0259,0.0038,0.0029,32.5759,2,15.666,16:20:18:624
3.00E-04,0.0191,0.0464,32.5701,2,15.642,16:20:19:623
-0.0079,-0.0046,0.05,32.57,2,15.66,16:20:20:624
-0.0133,0.0416,-0.0453,33,2,15.68,16:20:21:624
0.0118,0.0105,0.0738,33,2,42.561,16:20:22:624
-0.0171,-0.0117,-0.0033,32.4257,2,15.569,16:20:23:626
0.0065,-0.0234,-0.0487,32.4278,2,15.639,16:20:24:625
-0.0105,-0.0115,-0.0065,32.572,2,15.469,16:20:25:625
0.0245,0.0198,-0.0487,32.5677,2,15.748,16:20:26:625
9.00E-04,0.0015,0.0213,32.5733,2,15.358,16:20:27:625
0.0043,-0.0041,-0.0124,32.5728,2,15.411,16:20:28:623
0.033,0.0191,0.0216,32,2,15.525,16:20:29:625
0.0196,0.0258,0.0534,32.5728,2,15.471,16:20:30:624
0.0013,0.0012,-0.0241,32.4323,2,15.535,16:20:31:624
0.0132,-0.0057,-0.0628,32.5733,2,15.529,16:20:32:627
0.0249,0.0178,0.0213,32,2,15.504,16:20:33:624
0.0148,-0.0155,-0.0272,32.43,2,15.538,16:20:34:623
0.0239,0.0039,-0.0078,32.4275,2,15.529,16:20:35:624
0.004,-0.0028,0.0232,32,2,15.572,16:20:36:624
-1.00E-04,-0.0067,-0.0064,31.5724,2,40.451,16:20:37:624
0.0046,-0.0116,0.0609,32,2,15.532,16:20:38:624
0.0169,-0.0073,0.0503,32,2,53.984,16:20:39:624
0.0054,0.0021,-0.0524,32.4261,2,47.54,16:20:40:624
-0.0181,-0.0209,-0.0118,32.5729,2,51.951,16:20:41:624
0.0156,-0.0287,0.0472,32,2,15.617,16:20:42:626
0.0333,0.0181,-0.026,32,2,45.408,16:20:43:625
-0.0132,-0.0063,0.0336,32,2,62.306,16:20:44:624
-0.0267,0.029,-0.0434,32,2,16.219,16:20:45:624
0.0185,0.0648,-0.0071,32,2,15.523,16:20:46:644
0.022,0.0111,-0.0186,31.427,2,15.461,16:20:47:625
0.0198,-0.0202,0.0081,32,2,15.587,16:20:48:623
-0.0158,-0.0011,-0.0081,30.5755,2,42.864,16:20:49:624
-0.0051,-0.0411,-0.0262,31.4182,2,15.484,16:20:50:625
-0.033,0.0326,-0.0034,32,2,34.032,16:20:51:623
-0.0069,-0.0065,-0.0536,32,2,40.23,16:20:52:625
-0.0023,-0.0463,-0.0206,30.4336,2,51.565,16:20:53:625
0.0051,0.0123,2.00E-04,31.4324,2,38.229,16:20:54:625
-0.0126,0.0058,-0.0149,31.4193,2,44.937,16:20:55:623
-0.034,0.0345,0.0076,31.5664,2,31.648,16:20:56:624
0.0059,-0.0075,0.0825,31.5928,2,19.006,16:20:57:624
0.035,0.0023,0.0076,31.4337,2,15.495,16:20:58:624
-0.0262,0.0165,0.009,31.5768,2,15.527,16:20:59:623
0.0136,0.0221,-0.0175,31.5814,2,15.565,16:21:00:626
0.0124,-0.0015,-0.0125,31.5814,2,15.468,16:21:01:624
-0.0064,-8.00E-04,0.0547,31,2,15.576,16:21:02:624
-0.0238,-0.0335,0.0423,31.5979,2,15.539,16:21:03:623
0.0016,-0.0315,-0.0636,31,2,32.928,16:21:04:624
-0.0048,-0.0091,-0.0214,31,2,48.383,16:21:05:625
-0.0169,-0.002,0.0448,31,2,50.613,16:21:06:625
-0.03,-0.0388,0.0266,31.5663,2,40.926,16:21:07:624
-0.0438,-0.0137,-0.0458,31.5666,2,59.508,16:21:08:625
-0.0147,-0.0277,-0.0588,31,2,27.303,16:21:09:624
0.003,-0.0022,0.031,31,2,15.57,16:21:10:644
-0.0163,0.0164,-0.0196,31.5728,2,15.686,16:21:11:637
8.00E-04,-0.0175,0.0393,31.4321,2,15.755,16:21:12:624
0.0064,8.00E-04,-0.0076,31.4247,2,27.364,16:21:13:626
0.0273,-0.0096,0.0343,31.5656,2,15.553,16:21:14:625
1.00E-04,0.0054,-0.0113,31.4204,2,15.622,16:21:15:626
0.0087,-0.0314,-0.083,31.4285,2,15.628,16:21:16:625
0.0346,-0.0338,0.0238,31.419,2,15.598,16:21:17:625
0.0214,0.0208,0.0613,31.4193,2,15.419,16:21:18:640
0.0192,0.0164,-0.0033,31,2,15.391,16:21:19:623
-0.0028,0.0126,0.0347,31.4274,2,15.398,16:21:20:623
0.0019,0.0095,-0.0065,31.5713,2,15.416,16:21:21:624
0.0179,-0.0032,0.0311,31,2,15.501,16:21:22:625
-0.0181,0.0096,0.0045,31,2,15.505,16:21:23:624
-0.0206,-0.0011,0.0945,31.4199,2,15.458,16:21:24:625
0.0043,0.0135,0.0415,31,2,15.52,16:21:25:624
-0.0367,-0.0127,0.0263,31,2,45.019,16:21:26:626
0.0071,-0.0132,0.0018,31,2,15.633,16:21:27:625
-0.0249,0.0219,0.0037,31,2,15.464,16:21:28:624
-0.015,0.0134,-2.00E-04,31,2,15.534,16:21:29:645
-0.0244,0.0084,0.1025,31,2,22.32,16:21:30:626
0.0086,0.0193,-0.0193,31.4182,2,15.574,16:21:31:624
-0.0251,0.018,0.0254,31.5662,2,38.314,16:21:32:632
0.0459,0.0027,0.0557,31.4199,2,42.943,16:21:33:624
-0.01,0.0302,-0.0412,31.4336,2,50.408,16:21:34:624
0.0338,-0.0287,0.0231,31,2,33.031,16:21:35:624
-0.0049,-5.00E-04,-0.042,31.4314,2,52.159,16:21:36:626
0.0026,-0.0012,-0.0393,31.4179,2,49.127,16:21:37:626
-9.00E-04,0.0496,0.0042,31.5744,2,39.403,16:21:38:625
0.0477,-0.0163,0.0236,31.416,2,38.157,16:21:39:625
-0.0434,4.00E-04,0.0018,31.4212,2,15.515,16:21:40:624
-0.0161,-0.0167,0.0282,31.5826,2,29.445,16:21:41:626
-2.2025,-0.4832,3.5042,27.4314,0,17.619,16:21:42:623
0.0565,-0.0153,-0.0796,27.8573,2,47.9,16:21:43:624
-0.0181,-0.0107,-0.0232,25,2,36.097,16:21:44:624
-0.0105,-0.0218,-0.0219,22.5664,2,15.525,16:21:45:623
8.00E-04,0.017,0.0339,29.4278,2,15.501,16:21:46:624
-0.0257,-0.0248,-0.031,29.5664,2,15.516,16:21:47:623
-0.0187,-0.0346,-0.0199,29.6069,2,23.424,16:21:48:623
-0.0057,-0.0422,-0.059,29.5664,2,15.538,16:21:49:623
8.00E-04,0.0133,0.0287,29.5687,2,29.411,16:21:50:624
-0.0124,-0.0036,0.0904,29.5656,2,24.526,16:21:51:624
0.0144,-0.0231,0.0195,29.5664,2,21.381,16:21:52:623
-0.0013,-0.0251,0.3421,30,2,41.187,16:21:53:624
0.0399,-0.0455,0.0659,30,2,21.225,16:21:54:624
0.005,-0.0506,0.4678,30,2,59.089,16:21:55:624
0.0032,0.0028,-0.0091,30,2,15.612,16:21:56:624
0.0098,-0.028,0.0313,30,2,15.642,16:21:57:624
-0.0062,0.0036,0.0748,30,2,62.645,16:21:58:626
2.00E-04,0.0087,0.0034,30.5665,2,15.542,16:21:59:624
-0.005,0.0031,0.0256,30,2,15.474,16:22:00:624
-0.0112,-0.0199,-0.0323,29.4269,2,15.451,16:22:01:624
-0.0087,-0.0157,-0.0306,30.4279,2,15.4,16:22:02:624
0.0061,-0.0107,-0.025,30.5667,2,27.549,16:22:03:623
-0.0276,-0.0019,0.029,28.5667,2,46.326,16:22:04:623
-0.0133,0.0072,-0.0073,28.4081,2,53.149,16:22:05:624
0.0199,-0.0146,-0.0194,29.5671,2,42.076,16:22:06:625
-0.0193,0.0094,0.0225,29.5701,2,54.986,16:22:07:624
6.00E-04,0.021,0.0394,29.4272,2,58.783,16:22:08:624
0.0081,0.0109,0.0277,29.4328,2,57.81,16:22:09:629
5.00E-04,0.0376,-0.0599,29,2,15.659,16:22:10:623
0.007,0.0103,-0.0154,29,2,15.502,16:22:11:625
-0.0063,0.0026,0.0275,29,2,15.655,16:22:12:625
0.0195,0.0038,0.0214,29.5723,2,15.6,16:22:13:624
-0.0099,0.0049,-0.0245,29.427,2,45.397,16:22:14:623
-0.0287,-0.0322,-0.0037,29.4279,2,15.62,16:22:15:624
0.0155,0.0143,0.0119,29.4319,2,15.678,16:22:16:624
0.007,0,0.0051,29,2,48.18,16:22:17:624
0.026,0.0232,-0.0652,29,2,17.657,16:22:18:624
-0.0018,-0.0287,0.0177,29,2,15.689,16:22:19:624
-0.0144,-0.0098,-0.0077,29,2,15.621,16:22:20:626
-0.0084,-0.0102,-0.0478,28.4342,2,15.581,16:22:21:624
0.0122,-0.0059,-0.0273,28.5681,2,15.591,16:22:22:625
-0.0408,-0.0294,0.0419,28.4327,2,42.36,16:22:23:624
-0.0207,0.024,0.0258,28.5677,2,15.541,16:22:24:629
-0.0106,0.0115,-0.0346,28.4344,2,52.573,16:22:25:624
0.0097,0.0089,-0.034,28.5665,2,15.494,16:22:26:625
0.0061,-0.0289,-0.0023,28.4314,2,20.774,16:22:27:624
0.0413,-0.0363,-0.0246,28.5665,2,15.511,16:22:28:624
0.0149,0.0136,0.0097,28.5734,2,15.5,16:22:29:624
-0.0294,0.0248,0.0142,27,2,55.778,16:22:30:623
-0.0109,0.0162,0.026,26.4333,2,60.204,16:22:31:624
-0.0062,-0.0583,-0.0149,27,2,52.388,16:22:32:625
0.0126,-0.0517,-0.0116,27.4332,2,47.856,16:22:33:623
0.0262,0.0047,0.0543,28.4199,2,15.551,16:22:34:624
-0.0262,-0.0132,-0.022,28.4196,2,29.899,16:22:35:628
-0.0096,0.0433,-0.0122,28,2,15.602,16:22:36:624
0.0271,0.0012,0.0165,28,2,43.141,16:22:37:626
-5.00E-04,0.0138,-0.0089,28,2,15.573,16:22:38:624
0.0306,0.0262,0.0078,28,2,15.591,16:22:39:624
0.008,-0.0218,0.0479,28,2,35.925,16:22:40:624
0.0138,0.0247,-0.0021,28,2,15.702,16:22:41:624
-0.0021,0.0051,0.0445,28.569,2,15.652,16:22:42:625
-0.0108,0.004,0.0653,28.433,2,15.666,16:22:43:624
-0.0129,0.0394,-0.0114,28.569,2,15.606,16:22:44:624
-5.00E-04,0.0125,0.0127,28.5686,2,47.565,16:22:45:624
0.0295,0.0217,-0.0203,27.5731,2,15.62,16:22:46:625
0.0114,0.0174,0.0113,27.4314,2,15.562,16:22:47:624
0.0035,0.0022,-0.0049,27.5686,2,59.593,16:22:48:624
-0.0139,0.0268,-0.0418,28.5689,2,58.158,16:22:49:624
0.0435,-0.0206,-0.0135,28.5688,2,49.949,16:22:50:624
-0.0185,-0.0059,-0.0083,28.5687,2,50.428,16:22:51:624
0.046,0.0494,-0.0293,29,2,32.352,16:22:52:624
0.0075,-0.0071,-0.012,29,2,49.75,16:22:53:624
0.0175,-0.0038,-0.0338,28.5716,2,15.501,16:22:54:624
0.0166,-0.0248,-0.072,28.5662,2,46.024,16:22:55:623
-0.0141,-0.0143,-0.0653,28.426,2,15.501,16:22:56:623
-0.0115,0.013,0.0442,28.4228,2,53.982,16:22:57:624
0.0286,-0.0355,-9.00E-04,28.4335,2,32.885,16:22:58:624
0.0016,-0.0144,0.0385,28.4317,2,47.723,16:22:59:625
-0.0105,0.042,0.9606,28,2,50.277,16:23:00:624
-0.0461,0.0044,-0.0173,28.4313,2,53.117,16:23:01:624
-0.0017,-0.011,0.0497,29.4317,2,38.081,16:23:02:625
0.0203,0.0392,-0.031,30,2,43.704,16:23:03:625
-0.0044,-0.0377,-0.0564,30,2,35.996,16:23:04:624
0.0234,-0.0215,0.0026,30.5689,2,15.504,16:23:05:624
0.0148,0.0673,0.0987,30.5686,2,58.838,16:23:06:624
0.0492,-0.0419,0.0229,29.5704,2,65.42,16:23:07:623
-0.0034,-0.0133,0.0472,28,2,52.218,16:23:08:624
0.03,0.0248,-0.019,29.4314,2,53.411,16:23:09:624
-0.0207,-0.0092,0.0489,30,2,40.019,16:23:10:624
-0.0197,0.0116,-0.0147,29.5689,2,27.3,16:23:11:625
0.0397,0.0014,-0.034,29.5688,2,15.697,16:23:12:625
0.0046,0.0308,-0.0014,29.5685,2,15.698,16:23:13:624
0.0161,0.0088,0.0011,30,2,15.607,16:23:14:624
0.0311,0.0361,-0.0214,29.4319,2,15.597,16:23:15:628
0.0282,0.05,0.0365,25,2,53.976,16:23:16:624
0,-0.0072,-0.0925,24.5823,2,15.581,16:23:17:624
-2.00E-04,-0.0053,-0.0486,24.5876,2,15.722,16:23:18:626
0.012,0.0294,0.0203,24,2,37.26,16:23:19:626
-0.0572,0.0046,0.0097,24,2,24.126,16:23:20:624
0.0042,-0.0271,-0.0824,24.4333,2,15.627,16:23:21:625
-0.0092,0.0125,0.0572,25,2,15.646,16:23:22:624
0.0119,0.019,0.0198,23.1591,2,21.065,16:23:23:624
0.0013,0.0283,-0.0024,23.5686,2,15.711,16:23:24:624
0.0163,0.0103,-0.0754,22.4309,2,15.72,16:23:25:624
-0.0165,-0.0079,0.05,22.5686,2,18.192,16:23:26:625
-0.0322,0.0069,0.0154,22.569,2,43.498,16:23:27:625
-0.0118,0,0.0343,23.4318,2,40.031,16:23:28:624
0.0232,3.00E-04,0.0515,21.5685,2,15.53,16:23:29:624
0.0198,-0.0164,0.0085,22.4317,2,15.424,16:23:30:625
0.0098,0.0036,0.0278,24.5687,2,15.408,16:23:31:624
0.0224,0.0106,0.0877,24,2,15.439,16:23:32:624
0.0214,-0.0078,0.0124,21.5685,2,15.414,16:23:33:624
0.006,-0.0025,0.0031,21,2,15.48,16:23:34:625
0.0072,-0.0176,0.0279,23,2,36.812,16:23:35:625
0.0065,-0.0258,0.0497,23.4335,2,15.486,16:23:36:624
0.0031,0.0308,0.0313,23,2,32.518,16:23:37:624
6.00E-04,-0.009,-0.0309,23.5808,2,15.599,16:23:38:624
0.0053,-0.0329,0.0231,23.429,2,15.496,16:23:39:624
-0.0152,0.0133,0.0333,23.5755,2,15.504,16:23:40:627
0.0315,-0.0187,-0.0183,23.5813,2,35.405,16:23:41:626
-0.0176,-0.0181,-0.0154,22,2,42.663,16:23:42:624
0.0063,-0.0152,0.0606,22.8283,2,15.661,16:23:43:624
-0.0019,-0.0319,0.0129,24.4336,2,15.605,16:23:44:624
0.0177,0.0118,0.0329,27.4188,2,15.672,16:23:45:626
2.00E-04,0.0059,0.0505,29,2,15.552,16:23:46:625
-0.0102,-0.0176,-0.0308,29.4182,2,34.171,16:23:47:623
0.0082,-0.0109,-0.0285,29.4272,2,15.63,16:23:48:624
-0.0102,0.0036,0.002,29.5665,2,15.596,16:23:49:624
-0.0255,0.0106,0.0193,29,2,15.689,16:23:50:624
-0.0087,-0.02,-0.0732,29.5686,2,15.532,16:23:51:624
0.0139,0.0084,-0.0535,30,2,15.653,16:23:52:624
-0.0285,0.0214,-0.0122,29.4318,2,15.488,16:23:53:624
